Entity,Code,Year,Coal Consumption - TWh
Singapore,SGP,1976,0.03916972
Singapore,SGP,1977,0.0504975
Singapore,SGP,1978,0.053602777
Singapore,SGP,1979,0.007833334
Singapore,SGP,1980,0.034634165
Singapore,SGP,1981,0.053602777
Singapore,SGP,1982,0.018972222
Singapore,SGP,1983,0.037936945
Singapore,SGP,1984,0.058138333
Singapore,SGP,1985,0.13194223
Singapore,SGP,1986,0.08163083
Singapore,SGP,1987,0.13646638
Singapore,SGP,1988,0.15997055
Singapore,SGP,1989,0.144305
Singapore,SGP,1990,0.24944028
Singapore,SGP,1991,0.14760806
Singapore,SGP,1992,0.21480611
Singapore,SGP,1993,0.23829861
Singapore,SGP,1994,0.28530723
Singapore,SGP,1995,0.13316362
Singapore,SGP,1996,0.0033055556
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0.07832806
Singapore,SGP,2003,0.101832226
Singapore,SGP,2004,0.08042139
Singapore,SGP,2005,0.097691946
Singapore,SGP,2006,0.05815
Singapore,SGP,2007,0.094203055
Singapore,SGP,2008,0.056986943
Singapore,SGP,2009,0.04652
Singapore,SGP,2010,0.09071389
Singapore,SGP,2011,0.07443194
Singapore,SGP,2012,0.28958693
Singapore,SGP,2013,3.064505
Singapore,SGP,2014,4.518255
Singapore,SGP,2015,4.726432
Singapore,SGP,2016,4.95438
Singapore,SGP,2017,10.446066
Singapore,SGP,2018,5.552162
Singapore,SGP,2019,5.3252683
Singapore,SGP,2020,5.036953
Singapore,SGP,2021,9.046126
Slovakia,SVK,1965,70.23055
Slovakia,SVK,1966,71.11373
Slovakia,SVK,1967,68.57309
Slovakia,SVK,1968,72.11789
Slovakia,SVK,1969,75.856255
Slovakia,SVK,1970,76.473274
Slovakia,SVK,1971,80.22374
Slovakia,SVK,1972,81.65423
Slovakia,SVK,1973,79.39801
Slovakia,SVK,1974,79.13052
Slovakia,SVK,1975,78.79325
Slovakia,SVK,1976,78.09545
Slovakia,SVK,1977,80.21211
Slovakia,SVK,1978,84.10816
Slovakia,SVK,1979,82.72419
Slovakia,SVK,1980,94.15648
Slovakia,SVK,1981,91.63277
Slovakia,SVK,1982,93.2726
Slovakia,SVK,1983,93.40053
Slovakia,SVK,1984,99.35509
Slovakia,SVK,1985,98.56425
Slovakia,SVK,1986,91.03964
Slovakia,SVK,1987,95.63349
Slovakia,SVK,1988,99.6691
Slovakia,SVK,1989,96.13358
Slovakia,SVK,1990,91.0761
Slovakia,SVK,1991,80.93566
Slovakia,SVK,1992,72.108894
Slovakia,SVK,1993,71.18895
Slovakia,SVK,1994,63.49458
Slovakia,SVK,1995,63.31123
Slovakia,SVK,1996,62.28408
Slovakia,SVK,1997,58.49133
Slovakia,SVK,1998,53.26533
Slovakia,SVK,1999,52.974533
Slovakia,SVK,2000,49.753967
Slovakia,SVK,2001,51.437572
Slovakia,SVK,2002,49.823803
Slovakia,SVK,2003,53.990612
Slovakia,SVK,2004,52.95689
Slovakia,SVK,2005,49.093872
Slovakia,SVK,2006,51.19868
Slovakia,SVK,2007,45.880035
Slovakia,SVK,2008,45.75521
Slovakia,SVK,2009,44.543774
Slovakia,SVK,2010,44.787094
Slovakia,SVK,2011,42.458443
Slovakia,SVK,2012,40.041565
Slovakia,SVK,2013,39.80115
Slovakia,SVK,2014,39.089558
Slovakia,SVK,2015,37.68276
Slovakia,SVK,2016,37.19309
Slovakia,SVK,2017,38.865448
Slovakia,SVK,2018,38.574444
Slovakia,SVK,2019,31.427668
Slovakia,SVK,2020,26.940104
Slovakia,SVK,2021,34.03787
Slovenia,SVN,1990,18.300968
Slovenia,SVN,1991,16.70882
Slovenia,SVN,1992,17.405458
Slovenia,SVN,1993,16.590195
Slovenia,SVN,1994,15.452781
Slovenia,SVN,1995,16.029629
Slovenia,SVN,1996,14.79336
Slovenia,SVN,1997,16.401789
Slovenia,SVN,1998,16.609966
Slovenia,SVN,1999,15.194595
Slovenia,SVN,2000,15.787771
Slovenia,SVN,2001,16.738373
Slovenia,SVN,2002,18.233456
Slovenia,SVN,2003,17.301334
Slovenia,SVN,2004,17.590212
Slovenia,SVN,2005,17.650805
Slovenia,SVN,2006,17.99839
Slovenia,SVN,2007,18.29556
Slovenia,SVN,2008,17.627079
Slovenia,SVN,2009,16.366156
Slovenia,SVN,2010,16.697203
Slovenia,SVN,2011,16.927105
Slovenia,SVN,2012,16.072124
Slovenia,SVN,2013,15.524713
Slovenia,SVN,2014,12.253065
Slovenia,SVN,2015,12.382635
Slovenia,SVN,2016,13.235521
Slovenia,SVN,2017,13.194514
Slovenia,SVN,2018,12.898891
Slovenia,SVN,2019,12.19452
Slovenia,SVN,2020,11.74366
Slovenia,SVN,2021,9.662629
South Africa,ZAF,1965,286.7609
South Africa,ZAF,1966,283.13235
South Africa,ZAF,1967,291.30823
South Africa,ZAF,1968,304.92697
South Africa,ZAF,1969,307.92752
South Africa,ZAF,1970,318.10376
South Africa,ZAF,1971,340.17532
South Africa,ZAF,1972,342.58466
South Africa,ZAF,1973,364.9302
South Africa,ZAF,1974,382.28513
South Africa,ZAF,1975,408.01004
South Africa,ZAF,1976,428.38846
South Africa,ZAF,1977,443.7921
South Africa,ZAF,1978,431.03104
South Africa,ZAF,1979,459.74677
South Africa,ZAF,1980,496.73206
South Africa,ZAF,1981,588.86005
South Africa,ZAF,1982,645.5872
South Africa,ZAF,1983,655.7013
South Africa,ZAF,1984,706.5366
South Africa,ZAF,1985,725.5737
South Africa,ZAF,1986,735.66565
South Africa,ZAF,1987,748.57306
South Africa,ZAF,1988,809.92725
South Africa,ZAF,1989,755.8787
South Africa,ZAF,1990,782.8977
South Africa,ZAF,1991,768.75287
South Africa,ZAF,1992,771.6844
South Africa,ZAF,1993,774.72943
South Africa,ZAF,1994,799.63
South Africa,ZAF,1995,829.7133
South Africa,ZAF,1996,842.5073
South Africa,ZAF,1997,861.0868
South Africa,ZAF,1998,835.2281
South Africa,ZAF,1999,872.69934
South Africa,ZAF,2000,867.9654
South Africa,ZAF,2001,871.06885
South Africa,ZAF,2002,828.5981
South Africa,ZAF,2003,920.9662
South Africa,ZAF,2004,1009.1069
South Africa,ZAF,2005,930.26404
South Africa,ZAF,2006,947.5279
South Africa,ZAF,2007,972.9775
South Africa,ZAF,2008,1085.5026
South Africa,ZAF,2009,1091.1696
South Africa,ZAF,2010,1079.5363
South Africa,ZAF,2011,1052.6561
South Africa,ZAF,2012,1027.3839
South Africa,ZAF,2013,1027.6122
South Africa,ZAF,2014,1040.7196
South Africa,ZAF,2015,976.4878
South Africa,ZAF,2016,1050.0541
South Africa,ZAF,2017,1032.9448
South Africa,ZAF,2018,980.2603
South Africa,ZAF,2019,1044748
South Africa,ZAF,2020,988.78064
South Africa,ZAF,2021,980.9556
South America,,1965,66.62468
South America,,1966,67.29803
South America,,1967,71.30021
South America,,1968,68.36894
South America,,1969,74.43404
South America,,1970,82.698456
South America,,1971,76.8949
South America,,1972,75.25929
South America,,1973,78.5963
South America,,1974,85.87848
South America,,1975,90.089195
South America,,1976,90.754265
South America,,1977,103.45253
South America,,1978,110.90812
South America,,1979,117.43261
South America,,1980,124.2896
South America,,1981,122.71796
South America,,1982,123.053856
South America,,1983,135.7728
South America,,1984,156.72926
South America,,1985,179.82538
South America,,1986,182.37999
South America,,1987,199.6647
South America,,1988,198.1975
South America,,1989,214.54185
South America,,1990,179.87613
South America,,1991,190.32883
South America,,1992,200.23802
South America,,1993,202.43074
South America,,1994,215.73962
South America,,1995,219.18008
South America,,1996,225.47377
South America,,1997,242.62984
South America,,1998,237.44543
South America,,1999,234.50664
South America,,2000,236.40985
South America,,2001,222.49556
South America,,2002,212.9839
South America,,2003,222.6734
South America,,2004,234.2243
South America,,2005,220.90196
South America,,2006,255.3773
South America,,2007,272.51825
South America,,2008,292.82364
South America,,2009,245.31589
South America,,2010,301.76654
South America,,2011,318.62106
South America,,2012,336.93686
South America,,2013,365.95923
South America,,2014,383.0173
South America,,2015,374.87225
South America,,2016,360.47574
South America,,2017,358.6936
South America,,2018,350.5871
South America,,2019,345.4647
South America,,2020,306.1016
South America,,2021,340.1933
South Korea,KOR,1965,57.59176
South Korea,KOR,1966,65.20941
South Korea,KOR,1967,62.20887
South Korea,KOR,1968,58.7315
South Korea,KOR,1969,61.33662
South Korea,KOR,1970,65.46527
South Korea,KOR,1971,66.16307
South Korea,KOR,1972,67.81453
South Korea,KOR,1973,85.75962
South Korea,KOR,1974,88.44615
South Korea,KOR,1975,93.44705
South Korea,KOR,1976,104.16991
South Korea,KOR,1977,113.71814
South Korea,KOR,1978,115.06722
South Korea,KOR,1979,137.73409
South Korea,KOR,1980,153.50436
South Korea,KOR,1981,177.29004
South Korea,KOR,1982,179.69048
South Korea,KOR,1983,191.79149
South Korea,KOR,1984,231.0532
South Korea,KOR,1985,256.11703
South Korea,KOR,1986,271.3279
South Korea,KOR,1987,274.9204
South Korea,KOR,1988,292.63754
South Korea,KOR,1989,284.84778
South Korea,KOR,1990,280.56445
South Korea,KOR,1991,281.5181
South Korea,KOR,1992,274.12143
South Korea,KOR,1993,300.51804
South Korea,KOR,1994,308.57297
South Korea,KOR,1995,319.7715
South Korea,KOR,1996,373323
South Korea,KOR,1997,406.20566
South Korea,KOR,1998,419.26846
South Korea,KOR,1999,443.76706
South Korea,KOR,2000,499.2131
South Korea,KOR,2001,531.77246
South Korea,KOR,2002,571.39
South Korea,KOR,2003,594.5768
South Korea,KOR,2004,618.6974
South Korea,KOR,2005,637.27167
South Korea,KOR,2006,658.86743
South Korea,KOR,2007,693.7644
South Korea,KOR,2008,768.74066
South Korea,KOR,2009,797.7598
South Korea,KOR,2010,897.1591
South Korea,KOR,2011,973.2845
South Korea,KOR,2012,937.80133
South Korea,KOR,2013,948.35675
South Korea,KOR,2014,981.5569
South Korea,KOR,2015,993.21594
South Korea,KOR,2016,947.83685
South Korea,KOR,2017,1002.23505
South Korea,KOR,2018,1007.7488
South Korea,KOR,2019,955.36615
South Korea,KOR,2020,840.15936
South Korea,KOR,2021,843.4018
South and Central America (BP),,1965,67.209816
South and Central America (BP),,1966,67.89776
South and Central America (BP),,1967,71.90734
South and Central America (BP),,1968,68.96926
South and Central America (BP),,1969,75.04892
South and Central America (BP),,1970,83.17477
South and Central America (BP),,1971,77.297134
South and Central America (BP),,1972,75.72361
South and Central America (BP),,1973,79.03736
South and Central America (BP),,1974,86.27546
South and Central America (BP),,1975,90.53494
South and Central America (BP),,1976,91.11081
South and Central America (BP),,1977,104.11946
South and Central America (BP),,1978,111.575554
South and Central America (BP),,1979,118.003624
South and Central America (BP),,1980,125.108696
South and Central America (BP),,1981,123.52162
South and Central America (BP),,1982,124.233475
South and Central America (BP),,1983,138.14989
South and Central America (BP),,1984,158.64099
South and Central America (BP),,1985,183.82
South and Central America (BP),,1986,185.60352
South and Central America (BP),,1987,204.5869
South and Central America (BP),,1988,202.7086
South and Central America (BP),,1989,218.93727
South and Central America (BP),,1990,183.94098
South and Central America (BP),,1991,194.67995
South and Central America (BP),,1992,204236
South and Central America (BP),,1993,206.66234
South and Central America (BP),,1994,219.04668
South and Central America (BP),,1995,222.49002
South and Central America (BP),,1996,229.01692
South and Central America (BP),,1997,245931
South and Central America (BP),,1998,241.03043
South and Central America (BP),,1999,239.11192
South and Central America (BP),,2000,243.52031
South and Central America (BP),,2001,230.52928
South and Central America (BP),,2002,229.51892
South and Central America (BP),,2003,243.2382
South and Central America (BP),,2004,258.01544
South and Central America (BP),,2005,241.29884
South and Central America (BP),,2006,279.90408
South and Central America (BP),,2007,299.82407
South and Central America (BP),,2008,318.90253
South and Central America (BP),,2009,269.83835
South and Central America (BP),,2010,325.32
South and Central America (BP),,2011,346.9414
South and Central America (BP),,2012,365.09177
South and Central America (BP),,2013,398.94324
South and Central America (BP),,2014,418.45776
South and Central America (BP),,2015,411.95087
South and Central America (BP),,2016,399.0772
South and Central America (BP),,2017,390.64795
South and Central America (BP),,2018,386.51523
South and Central America (BP),,2019,395.1337
South and Central America (BP),,2020,365.2175
South and Central America (BP),,2021,405.91922
Spain,ESP,1965,112811
Spain,ESP,1966,104.36762
Spain,ESP,1967,106.0656
Spain,ESP,1968,107.36816
Spain,ESP,1969,108.0427
Spain,ESP,1970,114.13682
Spain,ESP,1971,114.70669
Spain,ESP,1972,117.47463
Spain,ESP,1973,115.05559
Spain,ESP,1974,111.43866
Spain,ESP,1975,123.49897
Spain,ESP,1976,119.61455
Spain,ESP,1977,128.12772
Spain,ESP,1978,110.11284
Spain,ESP,1979,125.49933
Spain,ESP,1980,144.66557
Spain,ESP,1981,178.46236
Spain,ESP,1982,197.76814
Spain,ESP,1983,208.01418
Spain,ESP,1984,211.47992
Spain,ESP,1985,209.08414
Spain,ESP,1986,216.6669
Spain,ESP,1987,210.20062
Spain,ESP,1988,182.38165
Spain,ESP,1989,224.83116
Spain,ESP,1990,223.43556
Spain,ESP,1991,232.58836
Spain,ESP,1992,237.29852
Spain,ESP,1993,213.45702
Spain,ESP,1994,220.06287
Spain,ESP,1995,220.58621
Spain,ESP,1996,186.39401
Spain,ESP,1997,213.46864
Spain,ESP,1998,203.42033
Spain,ESP,1999,227.9829
Spain,ESP,2000,243.48569
Spain,ESP,2001,222.92384
Spain,ESP,2002,251.18474
Spain,ESP,2003,234.10027
Spain,ESP,2004,244.79987
Spain,ESP,2005,238.5662
Spain,ESP,2006,208.27003
Spain,ESP,2007,233.0303
Spain,ESP,2008,157.05151
Spain,ESP,2009,109.6709
Spain,ESP,2010,80.21211
Spain,ESP,2011,148.75932
Spain,ESP,2012,180.17197
Spain,ESP,2013,132.5471
Spain,ESP,2014,135.36157
Spain,ESP,2015,159.17297
Spain,ESP,2016,122.07011
Spain,ESP,2017,156.40977
Spain,ESP,2018,134.02188
Spain,ESP,2019,58.98408
Spain,ESP,2020,34.386036
Spain,ESP,2021,44.66681
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0.005138889
Sri Lanka,LKA,1977,0.0293075
Sri Lanka,LKA,1978,0.03048
Sri Lanka,LKA,1979,0.019777779
Sri Lanka,LKA,1980,0.026666667
Sri Lanka,LKA,1981,0.014805555
Sri Lanka,LKA,1982,0.20705806
Sri Lanka,LKA,1983,0.20808388
Sri Lanka,LKA,1984,0.404445
Sri Lanka,LKA,1985,0.24471833
Sri Lanka,LKA,1986,0.09158639
Sri Lanka,LKA,1987,0.08572472
Sri Lanka,LKA,1988,0.043961387
Sri Lanka,LKA,1989,0.005138889
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0.0065833335
Sri Lanka,LKA,1992,0.0065833335
Sri Lanka,LKA,1993,0.004472222
Sri Lanka,LKA,1994,0.004027778
Sri Lanka,LKA,1995,0.011638889
Sri Lanka,LKA,1996,0.0024166666
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0.0022722222
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.0039444445
Sri Lanka,LKA,2001,0.001025
Sri Lanka,LKA,2002,0.12653555
Sri Lanka,LKA,2003,0.69488335
Sri Lanka,LKA,2004,0.1828061
Sri Lanka,LKA,2005,0.67949665
Sri Lanka,LKA,2006,0.5096592
Sri Lanka,LKA,2007,0.49720332
Sri Lanka,LKA,2008,0.67033803
Sri Lanka,LKA,2009,0.68228084
Sri Lanka,LKA,2010,0.6970081
Sri Lanka,LKA,2011,3.478508
Sri Lanka,LKA,2012,5.303183
Sri Lanka,LKA,2013,5.5788774
Sri Lanka,LKA,2014,10.707202
Sri Lanka,LKA,2015,14.409016
Sri Lanka,LKA,2016,15.2540245
Sri Lanka,LKA,2017,15.801333
Sri Lanka,LKA,2018,15.269992
Sri Lanka,LKA,2019,16.297167
Sri Lanka,LKA,2020,17.491867
Sri Lanka,LKA,2021,16.77748
Sweden,SWE,1965,25.92705
Sweden,SWE,1966,24.740417
Sweden,SWE,1967,24.55678
Sweden,SWE,1968,21.454315
Sweden,SWE,1969,20.949097
Sweden,SWE,1970,22.130146
Sweden,SWE,1971,19.949358
Sweden,SWE,1972,17.139631
Sweden,SWE,1973,18.945211
Sweden,SWE,1974,20.930023
Sweden,SWE,1975,22.575237
Sweden,SWE,1976,21.671343
Sweden,SWE,1977,17.201967
Sweden,SWE,1978,17.646048
Sweden,SWE,1979,20.846624
Sweden,SWE,1980,19.86897
Sweden,SWE,1981,17.085283
Sweden,SWE,1982,19.009607
Sweden,SWE,1983,23.82295
Sweden,SWE,1984,28.746895
Sweden,SWE,1985,33.84138
Sweden,SWE,1986,36.079098
Sweden,SWE,1987,35.62356
Sweden,SWE,1988,34.971607
Sweden,SWE,1989,32.97284
Sweden,SWE,1990,34.45712
Sweden,SWE,1991,33.636505
Sweden,SWE,1992,31.32087
Sweden,SWE,1993,31.88939
Sweden,SWE,1994,32.364464
Sweden,SWE,1995,32.364185
Sweden,SWE,1996,35.84237
Sweden,SWE,1997,30.625977
Sweden,SWE,1998,30.83334
Sweden,SWE,1999,29.4732
Sweden,SWE,2000,29.83794
Sweden,SWE,2001,32.333935
Sweden,SWE,2002,34.7224
Sweden,SWE,2003,34.043278
Sweden,SWE,2004,35.02479
Sweden,SWE,2005,32.01512
Sweden,SWE,2006,35.34985
Sweden,SWE,2007,32.937824
Sweden,SWE,2008,32.947243
Sweden,SWE,2009,23.227459
Sweden,SWE,2010,32.03073
Sweden,SWE,2011,28.60131
Sweden,SWE,2012,24.528612
Sweden,SWE,2013,25.037483
Sweden,SWE,2014,23.485413
Sweden,SWE,2015,23.468328
Sweden,SWE,2016,23.028597
Sweden,SWE,2017,22.96996
Sweden,SWE,2018,23.032448
Sweden,SWE,2019,22.852974
Sweden,SWE,2020,18.894459
Sweden,SWE,2021,15.748913
Switzerland,CHE,1965,14.833333
Switzerland,CHE,1966,12.263889
Switzerland,CHE,1967,10.344444
Switzerland,CHE,1968,9.777778
Switzerland,CHE,1969,8.844444
Switzerland,CHE,1970,7.588889
Switzerland,CHE,1971,5125
Switzerland,CHE,1972,4.336111
Switzerland,CHE,1973,4.116667
Switzerland,CHE,1974,3.55
Switzerland,CHE,1975,2.661111
Switzerland,CHE,1976,2.5
Switzerland,CHE,1977,2.9166667
Switzerland,CHE,1978,2625
Switzerland,CHE,1979,2.713889
Switzerland,CHE,1980,3.9722223
Switzerland,CHE,1981,5875
Switzerland,CHE,1982,5.197222
Switzerland,CHE,1983,4.536111
Switzerland,CHE,1984,5.827778
Switzerland,CHE,1985,5.852778
Switzerland,CHE,1986,5.036111
Switzerland,CHE,1987,4.686111
Switzerland,CHE,1988,4
Switzerland,CHE,1989,4.1361113
Switzerland,CHE,1990,4.1361113
Switzerland,CHE,1991,3.5138888
Switzerland,CHE,1992,2.4333334
Switzerland,CHE,1993,2.038889
Switzerland,CHE,1994,2.0638888
Switzerland,CHE,1995,2.213889
Switzerland,CHE,1996,1.6555556
Switzerland,CHE,1997,1275
Switzerland,CHE,1998,1.0583333
Switzerland,CHE,1999,1.1
Switzerland,CHE,2000,1.6027777
Switzerland,CHE,2001,1675
Switzerland,CHE,2002,1.5444444
Switzerland,CHE,2003,1.5861111
Switzerland,CHE,2004,1.5055555
Switzerland,CHE,2005,1.6777778
Switzerland,CHE,2006,1.8111111
Switzerland,CHE,2007,2.0277777
Switzerland,CHE,2008,1.8222222
Switzerland,CHE,2009,1.7194444
Switzerland,CHE,2010,1725
Switzerland,CHE,2011,1.5944444
Switzerland,CHE,2012,1.4361111
Switzerland,CHE,2013,1.5472223
Switzerland,CHE,2014,1.5833334
Switzerland,CHE,2015,1.4472222
Switzerland,CHE,2016,1.3305556
Switzerland,CHE,2017,1.2805556
Switzerland,CHE,2018,1.1916667
Switzerland,CHE,2019,1.0583333
Switzerland,CHE,2020,1.0166667
Switzerland,CHE,2021,1.0138888
Taiwan,TWN,1965,34.71555
Taiwan,TWN,1966,34.52947
Taiwan,TWN,1967,35.04119
Taiwan,TWN,1968,35.32031
Taiwan,TWN,1969,32.42444
Taiwan,TWN,1970,31.68012
Taiwan,TWN,1971,28.13297
Taiwan,TWN,1972,26.79552
Taiwan,TWN,1973,23.98106
Taiwan,TWN,1974,24.41137
Taiwan,TWN,1975,22.25982
Taiwan,TWN,1976,23.57401
Taiwan,TWN,1977,26.99323
Taiwan,TWN,1978,29.78443
Taiwan,TWN,1979,37.59979
Taiwan,TWN,1980,44.48475
Taiwan,TWN,1981,41.0539
Taiwan,TWN,1982,48.153667
Taiwan,TWN,1983,64.99985
Taiwan,TWN,1984,75.407715
Taiwan,TWN,1985,79.88107
Taiwan,TWN,1986,97.247536
Taiwan,TWN,1987,105.21525
Taiwan,TWN,1988,121.93394
Taiwan,TWN,1989,127.18467
Taiwan,TWN,1990,125.6601
Taiwan,TWN,1991,137.64064
Taiwan,TWN,1992,159.02313
Taiwan,TWN,1993,178.81401
Taiwan,TWN,1994,186.09624
Taiwan,TWN,1995,191.85173
Taiwan,TWN,1996,216.37762
Taiwan,TWN,1997,247.48338
Taiwan,TWN,1998,268.50342
Taiwan,TWN,1999,277.2957
Taiwan,TWN,2000,326856
Taiwan,TWN,2001,342.9976
Taiwan,TWN,2002,371.88583
Taiwan,TWN,2003,396.44778
Taiwan,TWN,2004,412.37943
Taiwan,TWN,2005,419.94257
Taiwan,TWN,2006,440.8106
Taiwan,TWN,2007,461.68237
Taiwan,TWN,2008,442.00507
Taiwan,TWN,2009,421.60495
Taiwan,TWN,2010,452.3208
Taiwan,TWN,2011,468.85687
Taiwan,TWN,2012,458.43036
Taiwan,TWN,2013,467.62405
Taiwan,TWN,2014,472.62488
Taiwan,TWN,2015,458.45123
Taiwan,TWN,2016,464.03384
Taiwan,TWN,2017,471.0609
Taiwan,TWN,2018,473.56345
Taiwan,TWN,2019,464.15848
Taiwan,TWN,2020,433.23257
Taiwan,TWN,2021,465.13922
Thailand,THA,1965,0.52335
Thailand,THA,1966,0.75595
Thailand,THA,1967,1.34908
Thailand,THA,1968,1.48864
Thailand,THA,1969,1.58168
Thailand,THA,1970,1.68635
Thailand,THA,1971,1.3287275
Thailand,THA,1972,1.0443972
Thailand,THA,1973,1.1181897
Thailand,THA,1974,1.6767553
Thailand,THA,1975,1.6027186
Thailand,THA,1976,1.8589972
Thailand,THA,1977,1.7880194
Thailand,THA,1978,2.302682
Thailand,THA,1979,4.8418946
Thailand,THA,1980,5.235454
Thailand,THA,1981,5.8236647
Thailand,THA,1982,7.5915174
Thailand,THA,1983,7.289033
Thailand,THA,1984,9.178233
Thailand,THA,1985,18.435015
Thailand,THA,1986,18.0871
Thailand,THA,1987,26.114328
Thailand,THA,1988,26.906239
Thailand,THA,1989,32.77129
Thailand,THA,1990,45.35102
Thailand,THA,1991,53.114277
Thailand,THA,1992,56.84662
Thailand,THA,1993,63.31914
Thailand,THA,1994,73.21662
Thailand,THA,1995,83.52328
Thailand,THA,1996,101.62281
Thailand,THA,1997,104.803856
Thailand,THA,1998,84.08473
Thailand,THA,1999,89.39646
Thailand,THA,2000,91.6959
Thailand,THA,2001,102.077644
Thailand,THA,2002,108.9419
Thailand,THA,2003,111.272194
Thailand,THA,2004,124.67288
Thailand,THA,2005,134.76213
Thailand,THA,2006,143.81847
Thailand,THA,2007,161.62823
Thailand,THA,2008,174.30934
Thailand,THA,2009,174.89503
Thailand,THA,2010,179.48474
Thailand,THA,2011,182.51888
Thailand,THA,2012,191.56169
Thailand,THA,2013,188.53528
Thailand,THA,2014,207.8704
Thailand,THA,2015,204.07373
Thailand,THA,2016,208.03029
Thailand,THA,2017,208.8567
Thailand,THA,2018,222.66977
Thailand,THA,2019,198.45288
Thailand,THA,2020,212.18327
Thailand,THA,2021,224.38538
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Turkey,TUR,1965,42.6821
Turkey,TUR,1966,47.49692
Turkey,TUR,1967,42.1006
Turkey,TUR,1968,45.76405
Turkey,TUR,1969,48.6134
Turkey,TUR,1970,53.8469
Turkey,TUR,1971,55.3588
Turkey,TUR,1972,59.40604
Turkey,TUR,1973,60.72023
Turkey,TUR,1974,66.22122
Turkey,TUR,1975,68.76819
Turkey,TUR,1976,72.14089
Turkey,TUR,1977,74.32733
Turkey,TUR,1978,75.40892
Turkey,TUR,1979,77.28135
Turkey,TUR,1980,81.80542
Turkey,TUR,1981,83.5034
Turkey,TUR,1982,93.77269
Turkey,TUR,1983,103.18136
Turkey,TUR,1984,115.93947
Turkey,TUR,1985,138.78079
Turkey,TUR,1986,152.72516
Turkey,TUR,1987,161.23833
Turkey,TUR,1988,155.88852
Turkey,TUR,1989,175.67114
Turkey,TUR,1990,186.52194
Turkey,TUR,1991,199.25679
Turkey,TUR,1992,198.53574
Turkey,TUR,1993,183.70747
Turkey,TUR,1994,184.25409
Turkey,TUR,1995,192.33694
Turkey,TUR,1996,216.35289
Turkey,TUR,1997,241.69466
Turkey,TUR,1998,250.76607
Turkey,TUR,1999,232.99542
Turkey,TUR,2000,261.22144
Turkey,TUR,2001,214.60838
Turkey,TUR,2002,224.14499
Turkey,TUR,2003,242.09007
Turkey,TUR,2004,256.86017
Turkey,TUR,2005,257.6859
Turkey,TUR,2006,304.33383
Turkey,TUR,2007,342.66632
