Entity,Code,Year,Renewables (TWh - equivalent)
Trinidad and Tobago,TTO,2021,0.012222222
Turkey,TUR,1965,6.7625003
Turkey,TUR,1966,7.3031855
Turkey,TUR,1967,7.595208
Turkey,TUR,1968,9.959254
Turkey,TUR,1969,10.754745
Turkey,TUR,1970,9.497862
Turkey,TUR,1971,8.23547
Turkey,TUR,1972,10.0334215
Turkey,TUR,1973,8.32709
Turkey,TUR,1974,10.583851
Turkey,TUR,1975,18.159166
Turkey,TUR,1976,25.27814
Turkey,TUR,1977,26.0441
Turkey,TUR,1978,28.040234
Turkey,TUR,1979,30.887035
Turkey,TUR,1980,33.990643
Turkey,TUR,1981,37.656815
Turkey,TUR,1982,41.890778
Turkey,TUR,1983,33.54024
Turkey,TUR,1984,39.764133
Turkey,TUR,1985,35.633667
Turkey,TUR,1986,35.23087
Turkey,TUR,1987,55.216927
Turkey,TUR,1988,85.79774
Turkey,TUR,1989,53.22483
Turkey,TUR,1990,68.674484
Turkey,TUR,1991,67.42754
Turkey,TUR,1992,78.909134
Turkey,TUR,1993,100.79267
Turkey,TUR,1994,90.82911
Turkey,TUR,1995,106.04771
Turkey,TUR,1996,120.48213
Turkey,TUR,1997,118.90923
Turkey,TUR,1998,125.89746
Turkey,TUR,1999,103.25572
Turkey,TUR,2000,92.15029
Turkey,TUR,2001,71.559265
Turkey,TUR,2002,99.165504
Turkey,TUR,2003,103.13676
Turkey,TUR,2004,133.46378
Turkey,TUR,2005,113.814926
Turkey,TUR,2006,126.6944
Turkey,TUR,2007,103.10246
Turkey,TUR,2008,96.760925
Turkey,TUR,2009,106.56864
Turkey,TUR,2010,154.70633
Turkey,TUR,2011,160.35587
Turkey,TUR,2012,178.99945
Turkey,TUR,2013,188.93222
Turkey,TUR,2014,142.84056
Turkey,TUR,2015,225.53555
Turkey,TUR,2016,244.26065
Turkey,TUR,2017,235.40916
Turkey,TUR,2018,262.42828
Turkey,TUR,2019,353.2026
Turkey,TUR,2020,342.64664
Turkey,TUR,2021,313.23926
Turkmenistan,TKM,1985,0.008861111
Turkmenistan,TKM,1986,0.008861111
Turkmenistan,TKM,1987,0.008861111
Turkmenistan,TKM,1988,0.008861111
Turkmenistan,TKM,1989,0.008861111
Turkmenistan,TKM,1990,0.008861111
Turkmenistan,TKM,1991,0.008861111
Turkmenistan,TKM,1992,0.012416666
Turkmenistan,TKM,1993,0.014777778
Turkmenistan,TKM,1994,0.011833333
Turkmenistan,TKM,1995,0.011833333
Turkmenistan,TKM,1996,0.014777778
Turkmenistan,TKM,1997,0.014777778
Turkmenistan,TKM,1998,0.017749999
Turkmenistan,TKM,1999,0.014777778
Turkmenistan,TKM,2000,0.009333333
Turkmenistan,TKM,2001,0.009277778
Turkmenistan,TKM,2002,0.009194445
Turkmenistan,TKM,2003,0.009138889
Turkmenistan,TKM,2004,0.009083333
Turkmenistan,TKM,2005,0.009027777
Turkmenistan,TKM,2006,0.008972222
Turkmenistan,TKM,2007,0.008916667
Turkmenistan,TKM,2008,0.008861111
Turkmenistan,TKM,2009,0.008805555
Turkmenistan,TKM,2010,0.009191667
Turkmenistan,TKM,2011,0.009955555
Turkmenistan,TKM,2012,0.011330555
Turkmenistan,TKM,2013,0.01361111
Turkmenistan,TKM,2014,0.016999999
Turkmenistan,TKM,2015,0.022555554
Turkmenistan,TKM,2016,0.027138889
Turkmenistan,TKM,2017,0.026916664
Turkmenistan,TKM,2018,0.02675
Turkmenistan,TKM,2019,0.02663889
Turkmenistan,TKM,2020,0.02663889
Turkmenistan,TKM,2021,0.03336111
USSR,OWID_USS,1965,240.79947
USSR,OWID_USS,1966,271.51962
USSR,OWID_USS,1967,261.90347
USSR,OWID_USS,1968,307.64517
USSR,OWID_USS,1969,340589
USSR,OWID_USS,1970,367.78143
USSR,OWID_USS,1971,372.87338
USSR,OWID_USS,1972,363411
USSR,OWID_USS,1973,361.77283
USSR,OWID_USS,1974,390.4113
USSR,OWID_USS,1975,372.5422
USSR,OWID_USS,1976,401.36694
USSR,OWID_USS,1977,434.7188
USSR,OWID_USS,1978,501.80402
USSR,OWID_USS,1979,508.67017
USSR,OWID_USS,1980,543.90265
USSR,OWID_USS,1981,552.2
USSR,OWID_USS,1982,516518
USSR,OWID_USS,1983,533.3285
USSR,OWID_USS,1984,600.23334
Ukraine,UKR,1985,31.677118
Ukraine,UKR,1986,31.507233
Ukraine,UKR,1987,28.370884
Ukraine,UKR,1988,35.28392
Ukraine,UKR,1989,29.952126
Ukraine,UKR,1990,31.089785
Ukraine,UKR,1991,34.626343
Ukraine,UKR,1992,23.309946
Ukraine,UKR,1993,32.642204
Ukraine,UKR,1994,35.832798
Ukraine,UKR,1995,29.430912
Ukraine,UKR,1996,25.52473
Ukraine,UKR,1997,29.144085
Ukraine,UKR,1998,46.548916
Ukraine,UKR,1999,42.364773
Ukraine,UKR,2000,33.354847
Ukraine,UKR,2001,35.39447
Ukraine,UKR,2002,28.163834
Ukraine,UKR,2003,26.881248
Ukraine,UKR,2004,33.963146
Ukraine,UKR,2005,35.509193
Ukraine,UKR,2006,36.765472
Ukraine,UKR,2007,29.70481
Ukraine,UKR,2008,33.31858
Ukraine,UKR,2009,33.897614
Ukraine,UKR,2010,37.24333
Ukraine,UKR,2011,30.947935
Ukraine,UKR,2012,30.863594
Ukraine,UKR,2013,41.240227
Ukraine,UKR,2014,27.607475
Ukraine,UKR,2015,19.19847
Ukraine,UKR,2016,24.84979
Ukraine,UKR,2017,29.019999
Ukraine,UKR,2018,34.622433
Ukraine,UKR,2019,31.510576
Ukraine,UKR,2020,44.95019
Ukraine,UKR,2021,56.512978
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.017749999
United Arab Emirates,ARE,2010,0.05113722
United Arab Emirates,ARE,2011,0.057093054
United Arab Emirates,ARE,2012,0.06647
United Arab Emirates,ARE,2013,0.23718832
United Arab Emirates,ARE,2014,0.86279196
United Arab Emirates,ARE,2015,0.8558742
United Arab Emirates,ARE,2016,0.8607683
United Arab Emirates,ARE,2017,1.9863633
United Arab Emirates,ARE,2018,3.481577
United Arab Emirates,ARE,2019,10.0033045
United Arab Emirates,ARE,2020,12.009295
United Kingdom,GBR,1965,13.637634
United Kingdom,GBR,1966,13.412903
United Kingdom,GBR,1967,14.444893
United Kingdom,GBR,1968,11.005914
United Kingdom,GBR,1969,9.627956
United Kingdom,GBR,1970,13.412903
United Kingdom,GBR,1971,9.973925
United Kingdom,GBR,1972,9.973925
United Kingdom,GBR,1973,11.348925
United Kingdom,GBR,1974,12.037903
United Kingdom,GBR,1975,11.348925
United Kingdom,GBR,1976,13.412903
United Kingdom,GBR,1977,11.691936
United Kingdom,GBR,1978,12.037903
United Kingdom,GBR,1979,12.723925
United Kingdom,GBR,1980,11.691936
United Kingdom,GBR,1981,13.066936
United Kingdom,GBR,1982,13.412903
United Kingdom,GBR,1983,13.412903
United Kingdom,GBR,1984,13.415903
United Kingdom,GBR,1985,11.695527
United Kingdom,GBR,1986,14.102812
United Kingdom,GBR,1987,12.380322
United Kingdom,GBR,1988,14.44671
United Kingdom,GBR,1989,14.126423
United Kingdom,GBR,1990,17.06003
United Kingdom,GBR,1991,15.634543
United Kingdom,GBR,1992,18.899038
United Kingdom,GBR,1993,17.190147
United Kingdom,GBR,1994,20.99607
United Kingdom,GBR,1995,20.155376
United Kingdom,GBR,1996,17.24548
United Kingdom,GBR,1997,21.706562
United Kingdom,GBR,1998,26.198757
United Kingdom,GBR,1999,29.240076
United Kingdom,GBR,2000,30.230246
United Kingdom,GBR,2001,29.200468
United Kingdom,GBR,2002,33.892242
United Kingdom,GBR,2003,33.002426
United Kingdom,GBR,2004,43.23801
United Kingdom,GBR,2005,52.323997
United Kingdom,GBR,2006,56.8315
United Kingdom,GBR,2007,63.100285
United Kingdom,GBR,2008,74.480736
United Kingdom,GBR,2009,86.23221
United Kingdom,GBR,2010,91.09045
United Kingdom,GBR,2011,115.23782
United Kingdom,GBR,2012,130.10042
United Kingdom,GBR,2013,165.32875
United Kingdom,GBR,2014,199.26122
United Kingdom,GBR,2015,249.92213
United Kingdom,GBR,2016,248.65486
United Kingdom,GBR,2017,290.95505
United Kingdom,GBR,2018,325.04837
United Kingdom,GBR,2019,354.93585
United Kingdom,GBR,2020,393.78268
United Kingdom,GBR,2021,357.90396
United States,USA,1965,630.85175
United States,USA,1966,636.02875
United States,USA,1967,716.6953
United States,USA,1968,724.1122
United States,USA,1969,808.64026
United States,USA,1970,801.2032
United States,USA,1971,857.7851
United States,USA,1972,883.21655
United States,USA,1973,885.74927
United States,USA,1974,972.85626
United States,USA,1975,967.3217
United States,USA,1976,927683
United States,USA,1977,741.65204
United States,USA,1978,924.3383
United States,USA,1979,926.27423
United States,USA,1980,917.0748
United States,USA,1981,873.33844
United States,USA,1982,1015.4989
United States,USA,1983,1094357
United States,USA,1984,1079.4446
United States,USA,1985,961936
United States,USA,1986,997.90125
United States,USA,1987,887.4608
United States,USA,1988,806.8455
United States,USA,1989,969.91754
United States,USA,1990,1068.0892
United States,USA,1991,1066.5693
United States,USA,1992,976.2201
United States,USA,1993,1069.2538
United States,USA,1994,1013.5138
United States,USA,1995,1159.1487
United States,USA,1996,1262.7428
United States,USA,1997,1296.7216
United States,USA,1998,1198.0049
United States,USA,1999,1190098
United States,USA,2000,1069.0792
United States,USA,2001,886.5723
United States,USA,2002,1055992
United States,USA,2003,1102.6992
United States,USA,2004,1103206
United States,USA,2005,1135.4006
United States,USA,2006,1249.1677
United States,USA,2007,1183.5017
United States,USA,2008,1321.4773
United States,USA,2009,1456.1223
United States,USA,2010,1515.7328
United States,USA,2011,1774.4088
United States,USA,2012,1724.8795
United States,USA,2013,1835.5764
United States,USA,2014,1888.0769
United States,USA,2015,1922.9797
United States,USA,2016,2131.1853
United States,USA,2017,2344897
United States,USA,2018,2399.2395
United States,USA,2019,2475.22
United States,USA,2020,2590.2153
United States,USA,2021,2751.9585
Upper-middle-income countries,,1965,450.5852
Upper-middle-income countries,,1966,496.84122
Upper-middle-income countries,,1967,489.65985
Upper-middle-income countries,,1968,558.32477
Upper-middle-income countries,,1969,607.0699
Upper-middle-income countries,,1970,670.38104
Upper-middle-income countries,,1971,708.16754
Upper-middle-income countries,,1972,749.32336
Upper-middle-income countries,,1973,792.0347
Upper-middle-income countries,,1974,876.3654
Upper-middle-income countries,,1975,898.99066
Upper-middle-income countries,,1976,976.70233
Upper-middle-income countries,,1977,1062.0315
Upper-middle-income countries,,1978,1152.8152
Upper-middle-income countries,,1979,1246489
Upper-middle-income countries,,1980,1362.9524
Upper-middle-income countries,,1981,1432975
Upper-middle-income countries,,1982,1464.9689
Upper-middle-income countries,,1983,1534.7772
Upper-middle-income countries,,1984,1687.5137
Upper-middle-income countries,,1985,1651.1736
Upper-middle-income countries,,1986,1682.1078
Upper-middle-income countries,,1987,1741.3942
Upper-middle-income countries,,1988,1845.2103
Upper-middle-income countries,,1989,1865.5863
Upper-middle-income countries,,1990,1939.5334
Upper-middle-income countries,,1991,1971.7382
Upper-middle-income countries,,1992,2029.6091
Upper-middle-income countries,,1993,2200063
Upper-middle-income countries,,1994,2287.9026
Upper-middle-income countries,,1995,2448.8071
Upper-middle-income countries,,1996,2432.1072
Upper-middle-income countries,,1997,2500.7302
Upper-middle-income countries,,1998,2545.5315
Upper-middle-income countries,,1999,2542.1514
Upper-middle-income countries,,2000,2673.5815
Upper-middle-income countries,,2001,2737.23
Upper-middle-income countries,,2002,2813.6138
Upper-middle-income countries,,2003,2815.9885
Upper-middle-income countries,,2004,3158.0076
Upper-middle-income countries,,2005,3335.1575
Upper-middle-income countries,,2006,3526.4556
Upper-middle-income countries,,2007,3702.3984
Upper-middle-income countries,,2008,4134766
Upper-middle-income countries,,2009,4172.4243
Upper-middle-income countries,,2010,4635.1
Upper-middle-income countries,,2011,4720.3955
Upper-middle-income countries,,2012,5255308
Upper-middle-income countries,,2013,5515.18
Upper-middle-income countries,,2014,6005747
Upper-middle-income countries,,2015,6337208
Upper-middle-income countries,,2016,6857895
Upper-middle-income countries,,2017,7302.3984
Upper-middle-income countries,,2018,7893559
Upper-middle-income countries,,2019,8517706
Upper-middle-income countries,,2020,9024245
Upper-middle-income countries,,2021,9745229
Uzbekistan,UZB,1985,16.060717
Uzbekistan,UZB,1986,13.656183
Uzbekistan,UZB,1987,20.020357
Uzbekistan,UZB,1988,21.18342
Uzbekistan,UZB,1989,16.269806
Uzbekistan,UZB,1990,19.658064
Uzbekistan,UZB,1991,17.833601
Uzbekistan,UZB,1992,18.572847
Uzbekistan,UZB,1993,21.757526
Uzbekistan,UZB,1994,21.160215
Uzbekistan,UZB,1995,18.29785
Uzbekistan,UZB,1996,19.294353
Uzbekistan,UZB,1997,17.082527
Uzbekistan,UZB,1998,17.026344
Uzbekistan,UZB,1999,16.831182
Uzbekistan,UZB,2000,17.38414
Uzbekistan,UZB,2001,17.67667
Uzbekistan,UZB,2002,18.05591
Uzbekistan,UZB,2003,20.750017
Uzbekistan,UZB,2004,18.71177
Uzbekistan,UZB,2005,19.687696
Uzbekistan,UZB,2006,16.644829
Uzbekistan,UZB,2007,18.25823
Uzbekistan,UZB,2008,12.324634
Uzbekistan,UZB,2009,18.105991
Uzbekistan,UZB,2010,22.73782
Uzbekistan,UZB,2011,15.783091
Uzbekistan,UZB,2012,17.424948
Uzbekistan,UZB,2013,17.08837
Uzbekistan,UZB,2014,16.755793
Uzbekistan,UZB,2015,16.213026
Uzbekistan,UZB,2016,18.376398
Uzbekistan,UZB,2017,21.11959
Uzbekistan,UZB,2018,15.620702
Uzbekistan,UZB,2019,17.09273
Uzbekistan,UZB,2020,13.147363
Uzbekistan,UZB,2021,14.493906
Venezuela,VEN,1965,4.048118
Venezuela,VEN,1966,4125
Venezuela,VEN,1967,4.8376346
Venezuela,VEN,1968,8.125807
Venezuela,VEN,1969,9.432796
Venezuela,VEN,1970,12.135484
Venezuela,VEN,1971,15.938172
Venezuela,VEN,1972,17.801075
Venezuela,VEN,1973,18.407257
Venezuela,VEN,1974,22.789515
Venezuela,VEN,1975,26.40887
Venezuela,VEN,1976,31.279032
Venezuela,VEN,1977,35.96586
Venezuela,VEN,1978,36.16989
Venezuela,VEN,1979,42.107525
Venezuela,VEN,1980,43.1336
Venezuela,VEN,1981,44.61505
Venezuela,VEN,1982,46.761826
Venezuela,VEN,1983,53.412094
Venezuela,VEN,1984,59.85833
Venezuela,VEN,1985,66.96989
Venezuela,VEN,1986,74.39489
Venezuela,VEN,1987,91.202415
Venezuela,VEN,1988,101.1379
Venezuela,VEN,1989,102.50699
Venezuela,VEN,1990,109.35833
Venezuela,VEN,1991,131.7102
Venezuela,VEN,1992,139.77985
Venezuela,VEN,1993,140.39194
Venezuela,VEN,1994,151.64624
Venezuela,VEN,1995,152.1371
Venezuela,VEN,1996,159.22499
Venezuela,VEN,1997,169.34085
Venezuela,VEN,1998,171.27768
Venezuela,VEN,1999,179.19354
Venezuela,VEN,2000,185.95323
Venezuela,VEN,2001,177.56285
Venezuela,VEN,2002,173.76988
Venezuela,VEN,2003,175.55031
Venezuela,VEN,2004,201.93176
Venezuela,VEN,2005,220.73622
Venezuela,VEN,2006,231.6539
Venezuela,VEN,2007,234.78986
Venezuela,VEN,2008,243.66829
Venezuela,VEN,2009,239.72433
Venezuela,VEN,2010,212.7821
Venezuela,VEN,2011,229.40335
Venezuela,VEN,2012,224.12788
Venezuela,VEN,2013,222.36577
Venezuela,VEN,2014,218.01288
Venezuela,VEN,2015,201.57185
Venezuela,VEN,2016,168.27135
Venezuela,VEN,2017,186.70084
Venezuela,VEN,2018,154.16486
Venezuela,VEN,2019,131.21597
Venezuela,VEN,2020,161.1964
Venezuela,VEN,2021,160.45813
Vietnam,VNM,1965,1.0053763
Vietnam,VNM,1966,1.1532258
Vietnam,VNM,1967,1.2715052
Vietnam,VNM,1968,1.4193547
Vietnam,VNM,1969,1.5967741
Vietnam,VNM,1970,1.7741935
Vietnam,VNM,1971,1.8155913
Vietnam,VNM,1972,1.2478495
Vietnam,VNM,1973,1.2419356
Vietnam,VNM,1974,1.2419356
Vietnam,VNM,1975,1.4784948
Vietnam,VNM,1976,1.647043
Vietnam,VNM,1977,1.7741935
Vietnam,VNM,1978,2.3655913
Vietnam,VNM,1979,2.9569893
Vietnam,VNM,1980,4.3999996
Vietnam,VNM,1981,4.456183
Vietnam,VNM,1982,4.612903
Vietnam,VNM,1983,3.6163976
Vietnam,VNM,1984,4.7282257
Vietnam,VNM,1985,4.3674726
Vietnam,VNM,1986,4.160484
Vietnam,VNM,1987,4.092473
Vietnam,VNM,1988,5.2959676
Vietnam,VNM,1989,11.348925
Vietnam,VNM,1990,15.876075
Vietnam,VNM,1991,18.6793
Vietnam,VNM,1992,21.373117
Vietnam,VNM,1993,23.55242
Vietnam,VNM,1994,27.331451
Vietnam,VNM,1995,31.29086
Vietnam,VNM,1996,35.507526
Vietnam,VNM,1997,34.469624
Vietnam,VNM,1998,32.807796
Vietnam,VNM,1999,40.729572
Vietnam,VNM,2000,43.027153
Vietnam,VNM,2001,53.497116
Vietnam,VNM,2002,53.11695
Vietnam,VNM,2003,55.061756
Vietnam,VNM,2004,51.345272
Vietnam,VNM,2005,47.506153
Vietnam,VNM,2006,56.293266
Vietnam,VNM,2007,63.69552
Vietnam,VNM,2008,73.19689
Vietnam,VNM,2009,83.94744
Vietnam,VNM,2010,79.47653
Vietnam,VNM,2011,113.6209
Vietnam,VNM,2012,146.46959
Vietnam,VNM,2013,157.9718
Vietnam,VNM,2014,168.80396
Vietnam,VNM,2015,154.67674
Vietnam,VNM,2016,172.5468
Vietnam,VNM,2017,234.32315
Vietnam,VNM,2018,225.50398
Vietnam,VNM,2019,191.55252
Vietnam,VNM,2020,224.46683
Vietnam,VNM,2021,272.79984
Western Africa (BP),,1965,1.4125383
Western Africa (BP),,1966,2.753592
Western Africa (BP),,1967,5.7198114
Western Africa (BP),,1968,8.914687
Western Africa (BP),,1969,11.802141
Western Africa (BP),,1970,13.74246
Western Africa (BP),,1971,14.209485
Western Africa (BP),,1972,15.429793
Western Africa (BP),,1973,18.056559
Western Africa (BP),,1974,19.392525
Western Africa (BP),,1975,20.592096
Western Africa (BP),,1976,22.64016
Western Africa (BP),,1977,23.589357
Western Africa (BP),,1978,20.958874
Western Africa (BP),,1979,28.255922
Western Africa (BP),,1980,28.74543
Western Africa (BP),,1981,28.775234
Western Africa (BP),,1982,28.0419
Western Africa (BP),,1983,17.092169
Western Africa (BP),,1984,15.312297
Western Africa (BP),,1985,24.419827
Western Africa (BP),,1986,29.612299
Western Africa (BP),,1987,29.018177
Western Africa (BP),,1988,32.134846
Western Africa (BP),,1989,34.855278
Western Africa (BP),,1990,35.53239
Western Africa (BP),,1991,41.383316
Western Africa (BP),,1992,42.540886
Western Africa (BP),,1993,40.76844
Western Africa (BP),,1994,40.200615
Western Africa (BP),,1995,42.27711
Western Africa (BP),,1996,43.85802
Western Africa (BP),,1997,44.86302
Western Africa (BP),,1998,35.659874
Western Africa (BP),,1999,41.74518
Western Africa (BP),,2000,44.75297
Western Africa (BP),,2001,45.650543
Western Africa (BP),,2002,47.99345
Western Africa (BP),,2003,42.407078
Western Africa (BP),,2004,48.483498
Western Africa (BP),,2005,47.17377
Western Africa (BP),,2006,42.694447
Western Africa (BP),,2007,38.14359
Western Africa (BP),,2008,43.879963
Western Africa (BP),,2009,42.71208
Western Africa (BP),,2010,48.046677
Western Africa (BP),,2011,48.417336
Western Africa (BP),,2012,49.407692
Western Africa (BP),,2013,47.657845
Western Africa (BP),,2014,49.448784
Western Africa (BP),,2015,42.85404
Western Africa (BP),,2016,44.81765
Western Africa (BP),,2017,52.14183
Western Africa (BP),,2018,55.66338
Western Africa (BP),,2019,62.872307
Western Africa (BP),,2020,62.4902
Western Africa (BP),,2021,66.69511
World,OWID_WRL,1965,2794.8657
World,OWID_WRL,1966,2980.0835
World,OWID_WRL,1967,3045706
World,OWID_WRL,1968,3210.8906
World,OWID_WRL,1969,3399.2632
World,OWID_WRL,1970,3564.8035
World,OWID_WRL,1971,3727.9307
World,OWID_WRL,1972,3904.9832
World,OWID_WRL,1973,3965.8281
World,OWID_WRL,1974,4351.1772
World,OWID_WRL,1975,4403.96
World,OWID_WRL,1976,4399.7803
World,OWID_WRL,1977,4553.9824
World,OWID_WRL,1978,4929.7188
World,OWID_WRL,1979,5183.1816
World,OWID_WRL,1980,5304147
World,OWID_WRL,1981,5422.8647
World,OWID_WRL,1982,5551776
World,OWID_WRL,1983,5808928
World,OWID_WRL,1984,6030804
World,OWID_WRL,1985,6162.3486
World,OWID_WRL,1986,6278.8115
World,OWID_WRL,1987,6379.4834
World,OWID_WRL,1988,6585428
World,OWID_WRL,1989,6595.4175
World,OWID_WRL,1990,6857331
World,OWID_WRL,1991,7029.1406
World,OWID_WRL,1992,7055169
World,OWID_WRL,1993,7469.6836
World,OWID_WRL,1994,7542.5625
World,OWID_WRL,1995,7948.8296
World,OWID_WRL,1996,8057596
World,OWID_WRL,1997,8234665
World,OWID_WRL,1998,8328437
World,OWID_WRL,1999,8429604
World,OWID_WRL,2000,8618867
World,OWID_WRL,2001,8407386
World,OWID_WRL,2002,8613618
World,OWID_WRL,2003,8641674
World,OWID_WRL,2004,9301791
World,OWID_WRL,2005,9677103
World,OWID_WRL,2006,10133869
World,OWID_WRL,2007,10499214
World,OWID_WRL,2008,11297348
World,OWID_WRL,2009,11546408
World,OWID_WRL,2010,12445.15
World,OWID_WRL,2011,13006562
World,OWID_WRL,2012,13825388
World,OWID_WRL,2013,14716762
World,OWID_WRL,2014,15433.3125
World,OWID_WRL,2015,15985455
World,OWID_WRL,2016,16878273
World,OWID_WRL,2017,17875031
World,OWID_WRL,2018,18993.82
World,OWID_WRL,2019,19969209
World,OWID_WRL,2020,21080244
World,OWID_WRL,2021,22270062
