Entity,Code,Year,Gas Consumption - TWh
Slovakia,SVK,2002,68.23725
Slovakia,SVK,2003,65927
Slovakia,SVK,2004,63.9465
Slovakia,SVK,2005,68.64875
Slovakia,SVK,2006,62.54475
Slovakia,SVK,2007,59189
Slovakia,SVK,2008,60.08425
Slovakia,SVK,2009,51.4675
Slovakia,SVK,2010,58.22475
Slovakia,SVK,2011,53929
Slovakia,SVK,2012,50.76875
Slovakia,SVK,2013,53.01
Slovakia,SVK,2014,43.87225
Slovakia,SVK,2015,45118
Slovakia,SVK,2016,45.30275
Slovakia,SVK,2017,48.109447
Slovakia,SVK,2018,47.416214
Slovakia,SVK,2019,47.522778
Slovakia,SVK,2020,47.546383
Slovakia,SVK,2021,53.21056
Slovenia,SVN,1990,8.92175
Slovenia,SVN,1991,8482
Slovenia,SVN,1992,7.16175
Slovenia,SVN,1993,7.11325
Slovenia,SVN,1994,7.74575
Slovenia,SVN,1995,8597
Slovenia,SVN,1996,8.7345
Slovenia,SVN,1997,9285
Slovenia,SVN,1998,9.51175
Slovenia,SVN,1999,9929
Slovenia,SVN,2000,9.598017
Slovenia,SVN,2001,9.881982
Slovenia,SVN,2002,9.531758
Slovenia,SVN,2003,10.544567
Slovenia,SVN,2004,10.45011
Slovenia,SVN,2005,10.784432
Slovenia,SVN,2006,10.45774
Slovenia,SVN,2007,10.634877
Slovenia,SVN,2008,10.213975
Slovenia,SVN,2009,9.665118
Slovenia,SVN,2010,10.028044
Slovenia,SVN,2011,8.580589
Slovenia,SVN,2012,8.253386
Slovenia,SVN,2013,8.10667
Slovenia,SVN,2014,7.280815
Slovenia,SVN,2015,7.7243404
Slovenia,SVN,2016,8.190601
Slovenia,SVN,2017,8.62206
Slovenia,SVN,2018,8.530561
Slovenia,SVN,2019,8.56711
Slovenia,SVN,2020,8.551606
Slovenia,SVN,2021,9.00705
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0.6147867
South Africa,ZAF,1972,0.91639835
South Africa,ZAF,1973,0.9926764
South Africa,ZAF,1974,1.1645409
South Africa,ZAF,1975,1.5310789
South Africa,ZAF,1976,1.5463556
South Africa,ZAF,1977,1.4814292
South Africa,ZAF,1978,1.5196211
South Africa,ZAF,1979,1.8785208
South Africa,ZAF,1980,2.1266634
South Africa,ZAF,1981,2.0636463
South Africa,ZAF,1982,1.8785208
South Africa,ZAF,1983,2.128573
South Africa,ZAF,1984,2.1352568
South Africa,ZAF,1985,2.0160124
South Africa,ZAF,1986,2.1152058
South Africa,ZAF,1987,1.9568148
South Africa,ZAF,1988,1.9740012
South Africa,ZAF,1989,2.012193
South Africa,ZAF,1990,19.708776
South Africa,ZAF,1991,19.93968
South Africa,ZAF,1992,18.411568
South Africa,ZAF,1993,12.738033
South Africa,ZAF,1994,12.754265
South Africa,ZAF,1995,12.911383
South Africa,ZAF,1996,11.2445545
South Africa,ZAF,1997,9.315007
South Africa,ZAF,1998,9.297571
South Africa,ZAF,1999,11.863835
South Africa,ZAF,2000,11.396028
South Africa,ZAF,2001,13.829062
South Africa,ZAF,2002,13.919589
South Africa,ZAF,2003,10.525238
South Africa,ZAF,2004,24.34282
South Africa,ZAF,2005,34.55495
South Africa,ZAF,2006,37.446712
South Africa,ZAF,2007,37.908703
South Africa,ZAF,2008,39.219204
South Africa,ZAF,2009,33.239952
South Africa,ZAF,2010,41.220562
South Africa,ZAF,2011,42.809494
South Africa,ZAF,2012,43.573288
South Africa,ZAF,2013,40.543686
South Africa,ZAF,2014,42.982246
South Africa,ZAF,2015,43.186268
South Africa,ZAF,2016,36.546562
South Africa,ZAF,2017,40.109257
South Africa,ZAF,2018,44.10787
South Africa,ZAF,2019,42.611744
South Africa,ZAF,2020,39.70529
South Africa,ZAF,2021,38.534122
South America,,1965,136.25314
South America,,1966,144.37679
South America,,1967,155.30939
South America,,1968,163.17763
South America,,1969,168.62686
South America,,1970,168.84636
South America,,1971,172.76349
South America,,1972,183.04575
South America,,1973,211.0489
South America,,1974,225.83922
South America,,1975,226.1753
South America,,1976,265.03424
South America,,1977,284.32254
South America,,1978,290.74673
South America,,1979,313.81042
South America,,1980,332.27032
South America,,1981,340.61926
South America,,1982,374.74255
South America,,1983,388.07208
South America,,1984,420.16827
South America,,1985,428.90402
South America,,1986,465.95
South America,,1987,465.10858
South America,,1988,501.54425
South America,,1989,521.82526
South America,,1990,540.36786
South America,,1991,549.3064
South America,,1992,568.64526
South America,,1993,609.32544
South America,,1994,634.74915
South America,,1995,700.0897
South America,,1996,773.3728
South America,,1997,783.8485
South America,,1998,845.75946
South America,,1999,827.17554
South America,,2000,875.3867
South America,,2001,909.8304
South America,,2002,911.9397
South America,,2003,943.7164
South America,,2004,1059.8514
South America,,2005,1091.0902
South America,,2006,1160.6055
South America,,2007,1190.2633
South America,,2008,1197.7673
South America,,2009,1143.1996
South America,,2010,1240.7551
South America,,2011,1289.0256
South America,,2012,1383.2856
South America,,2013,1433.6262
South America,,2014,1484237
South America,,2015,1545.6106
South America,,2016,1534115
South America,,2017,1538.7134
South America,,2018,1470.7501
South America,,2019,1398.9711
South America,,2020,1270.6459
South America,,2021,1414.6879
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0.7117561
South Korea,KOR,1987,22.022568
South Korea,KOR,1988,28.449306
South Korea,KOR,1989,27.52821
South Korea,KOR,1990,31.64174
South Korea,KOR,1991,36.655434
South Korea,KOR,1992,47.949326
South Korea,KOR,1993,59.90264
South Korea,KOR,1994,79.73761
South Korea,KOR,1995,96.43247
South Korea,KOR,1996,127.40433
South Korea,KOR,1997,154.82787
South Korea,KOR,1998,144.84235
South Korea,KOR,1999,176.35849
South Korea,KOR,2000,198.07751
South Korea,KOR,2001,217.57753
South Korea,KOR,2002,241.77724
South Korea,KOR,2003,253.2386
South Korea,KOR,2004,296.7499
South Korea,KOR,2005,317.7258
South Korea,KOR,2006,334.98587
South Korea,KOR,2007,362.81763
South Korea,KOR,2008,373.36835
South Korea,KOR,2009,354.91504
South Korea,KOR,2010,450.16473
South Korea,KOR,2011,484.45462
South Korea,KOR,2012,525.2864
South Korea,KOR,2013,549.75824
South Korea,KOR,2014,500.03998
South Korea,KOR,2015,456.49728
South Korea,KOR,2016,476.43692
South Korea,KOR,2017,497.56393
South Korea,KOR,2018,578.0401
South Korea,KOR,2019,560.33826
South Korea,KOR,2020,575.3731
South Korea,KOR,2021,625.47754
South and Central America (BP),,1965,147.71014
South and Central America (BP),,1966,157.82979
South and Central America (BP),,1967,170.15462
South and Central America (BP),,1968,178.75238
South and Central America (BP),,1969,184.2801
South and Central America (BP),,1970,188.00996
South and Central America (BP),,1971,191.4859
South and Central America (BP),,1972,202.40028
South and Central America (BP),,1973,229.72734
South and Central America (BP),,1974,242.95543
South and Central America (BP),,1975,241.73024
South and Central America (BP),,1976,282.5842
South and Central America (BP),,1977,304.86447
South and Central America (BP),,1978,315.20514
South and Central America (BP),,1979,339.18698
South and Central America (BP),,1980,360.90677
South and Central America (BP),,1981,372.0468
South and Central America (BP),,1982,412.8637
South and Central America (BP),,1983,427.55777
South and Central America (BP),,1984,461.56915
South and Central America (BP),,1985,471.37405
South and Central America (BP),,1986,509.39966
South and Central America (BP),,1987,511.25092
South and Central America (BP),,1988,554.60406
South and Central America (BP),,1989,575.12164
South and Central America (BP),,1990,595.6102
South and Central America (BP),,1991,605.15717
South and Central America (BP),,1992,622.5432
South and Central America (BP),,1993,669835
South and Central America (BP),,1994,703.93097
South and Central America (BP),,1995,774.3447
South and Central America (BP),,1996,857.1985
South and Central America (BP),,1997,874.9036
South and Central America (BP),,1998,937.8664
South and Central America (BP),,1999,925.2252
South and Central America (BP),,2000,983.33673
South and Central America (BP),,2001,1031905
South and Central America (BP),,2002,1042.2432
South and Central America (BP),,2003,1095907
South and Central America (BP),,2004,1224.2316
South and Central America (BP),,2005,1271.3912
South and Central America (BP),,2006,1375.1426
South and Central America (BP),,2007,1411.4226
South and Central America (BP),,2008,1414.4355
South and Central America (BP),,2009,1358.4406
South and Central America (BP),,2010,1472.7887
South and Central America (BP),,2011,1521.2981
South and Central America (BP),,2012,1617.8889
South and Central America (BP),,2013,1673.1067
South and Central America (BP),,2014,1726.1266
South and Central America (BP),,2015,1778.4166
South and Central America (BP),,2016,1741.8292
South and Central America (BP),,2017,1758.2996
South and Central America (BP),,2018,1687392
South and Central America (BP),,2019,1628.0659
South and Central America (BP),,2020,1472.1095
South and Central America (BP),,2021,1633.4739
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0.9393
Spain,ESP,1970,0.7474
Spain,ESP,1971,3.9794
Spain,ESP,1972,11716
Spain,ESP,1973,11312
Spain,ESP,1974,14.14
Spain,ESP,1975,14.5844
Spain,ESP,1976,16.7458
Spain,ESP,1977,16.0994
Spain,ESP,1978,16.4933
Spain,ESP,1979,15.9378
Spain,ESP,1980,20.4323
Spain,ESP,1981,23331
Spain,ESP,1982,25.4419
Spain,ESP,1983,27.5124
Spain,ESP,1984,22.5634
Spain,ESP,1985,23937
Spain,ESP,1986,28.1992
Spain,ESP,1987,30.1889
Spain,ESP,1988,38.9557
Spain,ESP,1989,50.0051
Spain,ESP,1990,57.79439
Spain,ESP,1991,65.11024
Spain,ESP,1992,68.079414
Spain,ESP,1993,66.77966
Spain,ESP,1994,73.217926
Spain,ESP,1995,89.79324
Spain,ESP,1996,100.489685
Spain,ESP,1997,131.48898
Spain,ESP,1998,134.98706
Spain,ESP,1999,154.5253
Spain,ESP,2000,176.96399
Spain,ESP,2001,190.69435
Spain,ESP,2002,218.03435
Spain,ESP,2003,248.28728
Spain,ESP,2004,292.69073
Spain,ESP,2005,347.01956
Spain,ESP,2006,363.1737
Spain,ESP,2007,369.57272
Spain,ESP,2008,405.92172
Spain,ESP,2009,363.0772
Spain,ESP,2010,361.9647
Spain,ESP,2011,336.46085
Spain,ESP,2012,332.25613
Spain,ESP,2013,303.28098
Spain,ESP,2014,275239
Spain,ESP,2015,285.43784
Spain,ESP,2016,291.21594
Spain,ESP,2017,317.12115
Spain,ESP,2018,314.9725
Spain,ESP,2019,359.74475
Spain,ESP,2020,324.9023
Spain,ESP,2021,338.98648
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0
Sri Lanka,LKA,2001,0
Sri Lanka,LKA,2002,0
Sri Lanka,LKA,2003,0
Sri Lanka,LKA,2004,0
Sri Lanka,LKA,2005,0
Sri Lanka,LKA,2006,0
Sri Lanka,LKA,2007,0
Sri Lanka,LKA,2008,0
Sri Lanka,LKA,2009,0
Sri Lanka,LKA,2010,0
Sri Lanka,LKA,2011,0
Sri Lanka,LKA,2012,0
Sri Lanka,LKA,2013,0
Sri Lanka,LKA,2014,0
Sri Lanka,LKA,2015,0
Sri Lanka,LKA,2016,0
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2018,0
Sri Lanka,LKA,2019,0
Sri Lanka,LKA,2020,0
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0.7138414
Sweden,SWE,1986,1.8797678
Sweden,SWE,1987,2.5105367
Sweden,SWE,1988,3.2286325
Sweden,SWE,1989,4.31798
Sweden,SWE,1990,6.009883
Sweden,SWE,1991,6.420767
Sweden,SWE,1992,7.2472377
Sweden,SWE,1993,7.909355
Sweden,SWE,1994,7.8520327
Sweden,SWE,1995,7.85987
Sweden,SWE,1996,8.42212
Sweden,SWE,1997,8.319568
Sweden,SWE,1998,8.245899
Sweden,SWE,1999,8.263589
Sweden,SWE,2000,8.081546
Sweden,SWE,2001,9.117825
Sweden,SWE,2002,9.27882
Sweden,SWE,2003,9.252622
Sweden,SWE,2004,9.212317
Sweden,SWE,2005,8.77725
Sweden,SWE,2006,9.18875
Sweden,SWE,2007,9483
Sweden,SWE,2008,8.61025
Sweden,SWE,2009,11495
Sweden,SWE,2010,15468
Sweden,SWE,2011,12.21675
Sweden,SWE,2012,10651
Sweden,SWE,2013,10.2365
Sweden,SWE,2014,8.40375
Sweden,SWE,2015,9.33575
Sweden,SWE,2016,9989
Sweden,SWE,2017,9.61625
Sweden,SWE,2018,10.16875
Sweden,SWE,2019,10.20175
Sweden,SWE,2020,12.71675
Sweden,SWE,2021,13.047478
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0.0025
Switzerland,CHE,1970,385
Switzerland,CHE,1971,0.93
Switzerland,CHE,1972,1.18
Switzerland,CHE,1973,1.5975
Switzerland,CHE,1974,3365
Switzerland,CHE,1975,5.42
Switzerland,CHE,1976,5.6575
Switzerland,CHE,1977,6.46
Switzerland,CHE,1978,7.0875
Switzerland,CHE,1979,7.95
Switzerland,CHE,1980,9.07
Switzerland,CHE,1981,9785
Switzerland,CHE,1982,10335
Switzerland,CHE,1983,11.3625
Switzerland,CHE,1984,12.6725
Switzerland,CHE,1985,13.2675
Switzerland,CHE,1986,13.5875
Switzerland,CHE,1987,14.5675
Switzerland,CHE,1988,14.67
Switzerland,CHE,1989,15955
Switzerland,CHE,1990,17.0775
Switzerland,CHE,1991,19.17
Switzerland,CHE,1992,20.15
Switzerland,CHE,1993,21.14
Switzerland,CHE,1994,20.8525
Switzerland,CHE,1995,22.98
Switzerland,CHE,1996,24875
Switzerland,CHE,1997,24015
Switzerland,CHE,1998,24.72
Switzerland,CHE,1999,28.458334
Switzerland,CHE,2000,28.3
Switzerland,CHE,2001,29.455555
Switzerland,CHE,2002,28.911112
Switzerland,CHE,2003,30.558332
Switzerland,CHE,2004,31525
Switzerland,CHE,2005,32.363888
Switzerland,CHE,2006,31.469444
Switzerland,CHE,2007,30.641666
Switzerland,CHE,2008,32.64722
Switzerland,CHE,2009,31.336111
Switzerland,CHE,2010,35.002777
Switzerland,CHE,2011,31.047222
Switzerland,CHE,2012,34.033333
Switzerland,CHE,2013,35.841667
Switzerland,CHE,2014,31.047222
Switzerland,CHE,2015,33.172222
Switzerland,CHE,2016,34.85
Switzerland,CHE,2017,34.997223
Switzerland,CHE,2018,33.197224
Switzerland,CHE,2019,34.058334
Switzerland,CHE,2020,33.14722
Switzerland,CHE,2021,36.04156
Taiwan,TWN,1965,2.307175
Taiwan,TWN,1966,2.589275
Taiwan,TWN,1967,3.3449
Taiwan,TWN,1968,4.7151
Taiwan,TWN,1969,5.9241
Taiwan,TWN,1970,5.6202574
Taiwan,TWN,1971,11.297574
Taiwan,TWN,1972,13.151974
Taiwan,TWN,1973,15.177548
Taiwan,TWN,1974,15.976367
Taiwan,TWN,1975,15.86225
Taiwan,TWN,1976,19.747042
Taiwan,TWN,1977,20.840843
Taiwan,TWN,1978,20.528927
Taiwan,TWN,1979,19.817171
Taiwan,TWN,1980,20.499619
Taiwan,TWN,1981,17.468376
Taiwan,TWN,1982,13.359276
Taiwan,TWN,1983,13.855264
Taiwan,TWN,1984,13.94178
Taiwan,TWN,1985,12.49892
Taiwan,TWN,1986,11.388483
Taiwan,TWN,1987,11.518417
Taiwan,TWN,1988,13.138313
Taiwan,TWN,1989,13.235776
Taiwan,TWN,1990,21.242907
Taiwan,TWN,1991,30.850605
Taiwan,TWN,1992,30.593306
Taiwan,TWN,1993,32.01735
Taiwan,TWN,1994,38.88453
Taiwan,TWN,1995,43.456387
Taiwan,TWN,1996,44.342564
Taiwan,TWN,1997,52.02493
Taiwan,TWN,1998,61.644417
Taiwan,TWN,1999,62.734768
Taiwan,TWN,2000,67.67396
Taiwan,TWN,2001,72.894005
Taiwan,TWN,2002,81.52753
Taiwan,TWN,2003,84.14759
Taiwan,TWN,2004,102.36428
Taiwan,TWN,2005,103.200806
Taiwan,TWN,2006,110.69849
Taiwan,TWN,2007,117.44902
Taiwan,TWN,2008,127.65959
Taiwan,TWN,2009,124.667755
Taiwan,TWN,2010,154.79768
Taiwan,TWN,2011,170.39932
Taiwan,TWN,2012,178.85228
Taiwan,TWN,2013,179.37906
Taiwan,TWN,2014,188.68169
Taiwan,TWN,2015,201.8036
Taiwan,TWN,2016,209.65405
Taiwan,TWN,2017,232.45062
Taiwan,TWN,2018,236.62138
Taiwan,TWN,2019,232.5982
Taiwan,TWN,2020,248.84462
Taiwan,TWN,2021,272.90454
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,2.75631
Thailand,THA,1982,14.04904
Thailand,THA,1983,16.53786
Thailand,THA,1984,24.69049
Thailand,THA,1985,32.45933
Thailand,THA,1986,34.872528
Thailand,THA,1987,48.350864
Thailand,THA,1988,57.064453
Thailand,THA,1989,55.9458
Thailand,THA,1990,60.652523
Thailand,THA,1991,75.0936
Thailand,THA,1992,81.41338
Thailand,THA,1993,92.208954
Thailand,THA,1994,102.05028
Thailand,THA,1995,105.68729
Thailand,THA,1996,123.139084
Thailand,THA,1997,154.46603
Thailand,THA,1998,164.94919
Thailand,THA,1999,183.24123
Thailand,THA,2000,211.95369
Thailand,THA,2001,245.60529
Thailand,THA,2002,266.8925
Thailand,THA,2003,284.2218
Thailand,THA,2004,297.55035
Thailand,THA,2005,320.59192
Thailand,THA,2006,330.11234
Thailand,THA,2007,351.72046
Thailand,THA,2008,369.41727
Thailand,THA,2009,381.24445
Thailand,THA,2010,432.05563
Thailand,THA,2011,443.1806
Thailand,THA,2012,486.33502
Thailand,THA,2013,488.64325
Thailand,THA,2014,499.44733
Thailand,THA,2015,509.60956
Thailand,THA,2016,505.64255
Thailand,THA,2017,500.83795
Thailand,THA,2018,500.1961
Thailand,THA,2019,509.39563
Thailand,THA,2020,468.5292
Thailand,THA,2021,470.1373
Trinidad and Tobago,TTO,1965,11.42775
Trinidad and Tobago,TTO,1966,13.42375
Trinidad and Tobago,TTO,1967,14816
Trinidad and Tobago,TTO,1968,15.5455
Trinidad and Tobago,TTO,1969,15624
Trinidad and Tobago,TTO,1970,19.11972
Trinidad and Tobago,TTO,1971,18635
Trinidad and Tobago,TTO,1972,19.26075
Trinidad and Tobago,TTO,1973,18498
Trinidad and Tobago,TTO,1974,16.89975
Trinidad and Tobago,TTO,1975,15.35975
Trinidad and Tobago,TTO,1976,17.28825
Trinidad and Tobago,TTO,1977,20.3215
Trinidad and Tobago,TTO,1978,24.26025
Trinidad and Tobago,TTO,1979,25.0765
Trinidad and Tobago,TTO,1980,28.3325
Trinidad and Tobago,TTO,1981,31.2095
Trinidad and Tobago,TTO,1982,37.93125
Trinidad and Tobago,TTO,1983,39.29725
Trinidad and Tobago,TTO,1984,41176
Trinidad and Tobago,TTO,1985,42152
Trinidad and Tobago,TTO,1986,43.1345
Trinidad and Tobago,TTO,1987,45.6935
Trinidad and Tobago,TTO,1988,52.59425
Trinidad and Tobago,TTO,1989,52.69475
Trinidad and Tobago,TTO,1990,54.63375
Trinidad and Tobago,TTO,1991,55.351654
Trinidad and Tobago,TTO,1992,53.48801
Trinidad and Tobago,TTO,1993,60.03314
Trinidad and Tobago,TTO,1994,68.75722
Trinidad and Tobago,TTO,1995,73.813225
Trinidad and Tobago,TTO,1996,83.34405
Trinidad and Tobago,TTO,1997,90.44337
Trinidad and Tobago,TTO,1998,90.44337
Trinidad and Tobago,TTO,1999,92.77739
Trinidad and Tobago,TTO,2000,98.1304
Trinidad and Tobago,TTO,2001,108.94411
Trinidad and Tobago,TTO,2002,117.30721
Trinidad and Tobago,TTO,2003,135.20102
Trinidad and Tobago,TTO,2004,148.70535
Trinidad and Tobago,TTO,2005,163.75308
Trinidad and Tobago,TTO,2006,192.76155
Trinidad and Tobago,TTO,2007,196.45027
Trinidad and Tobago,TTO,2008,191.58104
Trinidad and Tobago,TTO,2009,190.88472
Trinidad and Tobago,TTO,2010,207.40086
Trinidad and Tobago,TTO,2011,204.8132
Trinidad and Tobago,TTO,2012,202.35985
Trinidad and Tobago,TTO,2013,203.5563
Trinidad and Tobago,TTO,2014,205.10089
Trinidad and Tobago,TTO,2015,196.0477
Trinidad and Tobago,TTO,2016,169.44472
Trinidad and Tobago,TTO,2017,183.49329
Trinidad and Tobago,TTO,2018,173.7475
Trinidad and Tobago,TTO,2019,174.73315
Trinidad and Tobago,TTO,2020,151.85648
Trinidad and Tobago,TTO,2021,155.96848
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0.3399125
Turkey,TUR,1983,0.373425
Turkey,TUR,1984,0.36385
Turkey,TUR,1985,0.469175
Turkey,TUR,1986,4.00235
Turkey,TUR,1987,4.99815
Turkey,TUR,1988,11.35595
Turkey,TUR,1989,30.189976
Turkey,TUR,1990,32.296474
Turkey,TUR,1991,39.5639
Turkey,TUR,1992,43.288574
Turkey,TUR,1993,47.4154
Turkey,TUR,1994,50.278324
Turkey,TUR,1995,65.04298
Turkey,TUR,1996,75.69995
Turkey,TUR,1997,93.078575
Turkey,TUR,1998,98.344826
Turkey,TUR,1999,118.55765
Turkey,TUR,2000,139.46945
Turkey,TUR,2001,153.45853
Turkey,TUR,2002,166.39435
Turkey,TUR,2003,200.48135
Turkey,TUR,2004,211.6841
Turkey,TUR,2005,257.23236
Turkey,TUR,2006,291.9705
Turkey,TUR,2007,338.90714
Turkey,TUR,2008,352.98236
Turkey,TUR,2009,337.22192
Turkey,TUR,2010,358.21033
Turkey,TUR,2011,418.39877
Turkey,TUR,2012,433.19214
Turkey,TUR,2013,439.66486
Turkey,TUR,2014,466.46527
Turkey,TUR,2015,459.59042
Turkey,TUR,2016,445046
Turkey,TUR,2017,515.6808
Turkey,TUR,2018,472.32516
Turkey,TUR,2019,433.61346
Turkey,TUR,2020,462.09906
Turkey,TUR,2021,573.2346
Turkmenistan,TKM,1985,81.750984
Turkmenistan,TKM,1986,132.42183
Turkmenistan,TKM,1987,131.54167
Turkmenistan,TKM,1988,133.30672
Turkmenistan,TKM,1989,137.72173
Turkmenistan,TKM,1990,92.78613
Turkmenistan,TKM,1991,90.93117
Turkmenistan,TKM,1992,88.29068
Turkmenistan,TKM,1993,88.29068
Turkmenistan,TKM,1994,96.23107
Turkmenistan,TKM,1995,75.92109
Turkmenistan,TKM,1996,119.35
Turkmenistan,TKM,1997,84.02625
Turkmenistan,TKM,1998,103.27625
Turkmenistan,TKM,1999,92.30375
Turkmenistan,TKM,2000,71.61
Turkmenistan,TKM,2001,105.20125
Turkmenistan,TKM,2002,74.97875
Turkmenistan,TKM,2003,116.17375
Turkmenistan,TKM,2004,114.5375
Turkmenistan,TKM,2005,116.4625
Turkmenistan,TKM,2006,119.9275
Turkmenistan,TKM,2007,111.65
Turkmenistan,TKM,2008,78925
Turkmenistan,TKM,2009,171.1325
Turkmenistan,TKM,2010,182.71886
Turkmenistan,TKM,2011,207.35255
Turkmenistan,TKM,2012,229.38441
Turkmenistan,TKM,2013,193.31212
Turkmenistan,TKM,2014,199.62996
Turkmenistan,TKM,2015,253.86305
Turkmenistan,TKM,2016,251.15005
Turkmenistan,TKM,2017,247.5888
Turkmenistan,TKM,2018,283.9233
Turkmenistan,TKM,2019,315.32635
Turkmenistan,TKM,2020,296.22665
Turkmenistan,TKM,2021,366951
USSR,OWID_USS,1965,1216.7583
USSR,OWID_USS,1966,1357.3744
USSR,OWID_USS,1967,1494425
USSR,OWID_USS,1968,1613604
USSR,OWID_USS,1969,1724.4338
USSR,OWID_USS,1970,1894.8474
USSR,OWID_USS,1971,2071.2183
USSR,OWID_USS,1972,2178483
USSR,OWID_USS,1973,2369149
USSR,OWID_USS,1974,2512.1567
USSR,OWID_USS,1975,2740.9697
USSR,OWID_USS,1976,3016267
USSR,OWID_USS,1977,3231.9695
USSR,OWID_USS,1978,3446.4758
USSR,OWID_USS,1979,3658.6013
USSR,OWID_USS,1980,3770774
USSR,OWID_USS,1981,3993.0427
USSR,OWID_USS,1982,4310.4585
USSR,OWID_USS,1983,4621894
USSR,OWID_USS,1984,5043178
Ukraine,UKR,1985,849.9149
Ukraine,UKR,1986,896.96576
Ukraine,UKR,1987,916.39087
Ukraine,UKR,1988,971.1313
Ukraine,UKR,1989,981.7216
Ukraine,UKR,1990,1209.6742
Ukraine,UKR,1991,1149.4683
Ukraine,UKR,1992,979.95184
Ukraine,UKR,1993,879.3105
Ukraine,UKR,1994,769.8391
Ukraine,UKR,1995,721.27875
Ukraine,UKR,1996,836.6273
Ukraine,UKR,1997,753.34314
Ukraine,UKR,1998,697.50494
Ukraine,UKR,1999,741.0398
Ukraine,UKR,2000,741.9862
Ukraine,UKR,2001,719.2724
Ukraine,UKR,2002,707.91547
Ukraine,UKR,2003,722.1116
Ukraine,UKR,2004,716.43317
Ukraine,UKR,2005,722.1116
Ukraine,UKR,2006,700.3442
Ukraine,UKR,2007,660.5949
Ukraine,UKR,2008,627.4705
